,random_state,n_clusters,n_init,model,Inertia,Distortion,Silhouette Score,Davies-Bouldin Score,Calinski-Harabasz Score
0,42,2,5000,KMeans,1747.2743137874943,5.005191740016122,0.1789982980765608,1.9035712333369013,15.776826626521915
1,42,3,5000,KMeans,1533.5816837232871,4.657161674464265,0.17216452767443943,1.9234593648511378,13.236449794727172
2,42,4,5000,KMeans,1387.258255311482,4.436260312894611,0.18317421014523794,1.8074768042506102,11.780067622107422
3,42,5,5000,KMeans,1250.7793335170456,4.209409750835823,0.18836139921360118,1.5771087880397743,11.305043811448888
4,42,6,5000,KMeans,1147.987564314196,4.02346201767004,0.18110544591526834,1.5094766165389588,10.766797143498282
5,42,7,5000,KMeans,1081.117370739481,3.8958444321280528,0.1858981325263871,1.4689319520932238,9.976726683879074
6,42,8,5000,KMeans,1016.9946815208835,3.764441305134961,0.17520934274837413,1.331412382536587,9.459005566014007
7,42,9,5000,KMeans,956.9099990791066,3.6302482513150283,0.1537428070544537,1.4115864109808465,9.092042370687073
8,42,10,5000,KMeans,903.2447846085742,3.5428669283203185,0.16050143565023559,1.3728779484054952,8.78146252739172
